   BENCHMARK INFORMATION
CRAMC
benchmark definition:    benchmark-defs/CRAMC.xml
name:                    CRAMC
run sets:                thesis-all
date:                    Tue, 2023-04-18 11:56:15 EDT
tool:                    CRAMC
tool executable:         ~/fast/duet-IW/duet.exe
options:
resource limits:
- time:                  900 s
hardware requirements:
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    louvre
os:                      Linux-5.4.0-146-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon CPU E5-1607 v3 @ 3.10GHz
- cores:                 4
- max frequency:         3100.0 MHz
ram:                     33594.343424000006 MB
------------------------------------------------------------



thesis-all
Run set 1 of 1 with options '-mcl-concolic' and propertyfile 'None'

inputfile                                                 status                       cpu time   wall time        host
loop-lit/cggmp2005b.yml                                   true                             0.73        0.66        None
loop-lit/css2003.yml                                      true                             0.47        0.41        None
loop-lit/ddlm2013.yml                                     false                            0.55        0.48        None
loop-lit/gcnr2008.yml                                     false                            0.66        0.59        None
loop-lit/gj2007.c.i.p+lhb-reducer.yml                     TIMEOUT                        181.10      181.04        None
loop-lit/gj2007.c.i.p+nlh-reducer.yml                     TIMEOUT                        181.17      181.12        None
loop-lit/gj2007.yml                                       TIMEOUT                        180.90      181.03        None
loop-lit/gj2007b.yml                                      true                             0.56        0.49        None
loop-lit/gr2006.yml                                       TIMEOUT                        181.00      181.03        None
loop-lit/gsv2008.c.i.p+cfa-reducer.yml                    true                             0.45        0.37        None
loop-lit/gsv2008.c.i.v+cfa-reducer.yml                    true                             0.45        0.38        None
loop-lit/gsv2008.c.i.v+lhb-reducer.yml                    true                             0.51        0.43        None
loop-lit/gsv2008.yml                                      true                             0.43        0.36        None
loop-lit/hhk2008.yml                                      true                             0.44        0.37        None
loop-lit/jm2006.c.i.v+cfa-reducer.yml                     true                             0.46        0.39        None
loop-lit/jm2006.yml                                       true                             0.45        0.38        None
loop-lit/jm2006_variant.yml                               true                             0.48        0.41        None
loop-new/count_by_1.yml                                   true                             0.37        0.31        None
loop-new/count_by_1_variant.yml                           true                             0.38        0.31        None
loop-new/count_by_2.yml                                   true                             0.37        0.30        None
loop-new/count_by_k.yml                                   true                             0.45        0.39        None
loop-new/count_by_nondet.yml                              false                            0.48        0.42        None
loop-new/gauss_sum.i.p+cfa-reducer.yml                    true                             0.49        0.42        None
loop-new/gauss_sum.i.p+lhb-reducer.yml                    true                             0.62        0.55        None
loop-new/gauss_sum.i.v+cfa-reducer.yml                    true                             0.49        0.42        None
loop-new/gauss_sum.yml                                    true                             0.46        0.39        None
loop-new/half.yml                                         false                            0.50        0.43        None
loop-new/nested-1.yml                                     true                             0.58        0.52        None
loop-industry-pattern/mod3.c.v+cfa-reducer.yml            unknown                          0.47        0.41        None
loop-industry-pattern/mod3.c.v+lhb-reducer.yml            true                             1.68        1.60        None
loop-industry-pattern/mod3.c.v+sep-reducer.yml            true                             1.55        1.48        None
loop-industry-pattern/mod3.yml                            false                            0.48        0.42        None
loop-invariants/bin-suffix-5.yml                          false                            0.37        0.30        None
loop-invariants/const.yml                                 true                             0.38        0.32        None
loop-invariants/eq1.yml                                   true                             0.43        0.37        None
loop-invariants/eq2.yml                                   true                             0.37        0.30        None
loop-invariants/even.yml                                  true                             0.38        0.31        None
loop-invariants/linear-inequality-inv-a.yml               false                            0.79        0.66        None
loop-invariants/linear-inequality-inv-b.yml               false                            0.79        0.65        None
loop-invariants/mod4.yml                                  true                             0.37        0.31        None
loop-invariants/odd.yml                                   true                             0.38        0.31        None
loop-simple/deep-nested.yml                               TIMEOUT                        181.00      181.11        None
loop-simple/nested_1.yml                                  true                             0.39        0.32        None
loop-simple/nested_1b.yml                                 false                            0.40        0.33        None
loop-simple/nested_2.yml                                  true                             0.61        0.54        None
loop-simple/nested_3.yml                                  true                             0.93        0.86        None
loop-simple/nested_4.yml                                  true                             1.38        1.31        None
loop-simple/nested_5.yml                                  true                             1.99        1.93        None
loop-simple/nested_6.yml                                  true                             2.79        2.72        None
loop-zilu/benchmark02_linear.yml                          true                             0.40        0.33        None
loop-zilu/benchmark02_linear_abstracted.yml               true                             0.32        0.25        None
loop-zilu/benchmark04_conjunctive.yml                     true                             0.45        0.39        None
loop-zilu/benchmark05_conjunctive.yml                     false                            0.44        0.37        None
